wavelength,n,k
845.0000000000001,1.430191128620361,9.384058132799708e-06
850.0,1.4318803613403668,9.499264835323658e-06
855.0000000000001,1.4336713825616438,9.618911726940376e-06
860.0,1.4355472746501268,9.742477208578188e-06
865.0000000000001,1.4374911994581487,9.869424704889765e-06
870.0,1.4394864329778951,9.999203473181967e-06
875.0000000000001,1.4415163439769527,1.0131247526568974e-05
880.0,1.4435644228333853,1.0264976494794467e-05
885.0000000000001,1.4456142549884592,1.0399794577447766e-05
890.0,1.4476495405296936,1.0535091296303962e-05
895.0,1.4496540809309275,1.0670241141116123e-05
900.0000000000001,1.451611768420449,1.080460339507133e-05
905.0,1.4535065824831221,1.0937522315901089e-05
910.0000000000001,1.4553225892310533,1.1068327519058172e-05
915.0,1.4570439046389063,1.1196333042787778e-05
920.0000000000001,1.458419482317429,1.1311585147004949e-05
925.0,1.458668883640447,1.138292545494262e-05
930.0000000000001,1.4581791735969505,1.1424983380526546e-05
935.0,1.457460842386359,1.1457709680378012e-05
940.0000000000001,1.4570249666985535,1.1501483720518243e-05
945.0000000000001,1.4573697204396856,1.1576574093751717e-05
950.0,1.4579898214562204,1.1662993725436593e-05
955.0,1.4583878968898554,1.1740627585817166e-05
960.0000000000001,1.4585479442273326,1.180866605463498e-05
965.0000000000001,1.4585504407478787,1.1870272536366254e-05
970.0,1.4585504407459846,1.1931776539145354e-05
975.0,1.4585504407440808,1.1993280541924454e-05
980.0000000000001,1.4585504407421672,1.2054784544703554e-05
985.0000000000001,1.458550440740244,1.2116288547482653e-05
990.0,1.458550440738311,1.2177792550261753e-05
995.0,1.458550440736368,1.2239296553040853e-05
1000.0000000000001,1.4585504407344152,1.2300800555819953e-05
1005.0000000000001,1.4585504407324528,1.2362304558599053e-05
1010.0000000000001,1.4585504407304803,1.2423808561378153e-05
1015.0,1.4585504407284984,1.2485312564157252e-05
1020.0,1.4585504407265066,1.254681656693635e-05
1025.0000000000002,1.458550440724505,1.2608320569715454e-05
1030.0,1.4585504407224934,1.2669824572494552e-05
1035.0,1.4585504407204724,1.273132857527365e-05
1040.0,1.4585160534395418,1.2791303419888585e-05
1045.0000000000002,1.4583056298335242,1.2843398932484864e-05
1050.0,1.4579296187003667,1.2887975900526223e-05
1055.0,1.4574178936747753,1.292628251480873e-05
1060.0,1.4568003124915505,1.2959592080446289e-05
1065.0,1.4561067778459749,1.2989204178235943e-05
1070.0000000000002,1.4553672226449055,1.3016442783716761e-05
1075.0,1.4546116369091247,1.3042656630405653e-05
1080.0,1.4538700797025468,1.3069219285636226e-05
1085.0,1.4531726801886315,1.3097529130727398e-05
1090.0000000000002,1.4525496100943822,1.3129008434106579e-05
1095.0,1.4520311101680932,1.3165105345240547e-05
1100.0,1.451647430968426,1.3207292377027764e-05
1105.0,1.4514288317651702,1.3257068023701303e-05
1110.0000000000002,1.4513985712115334,1.3315628569779204e-05
1115.0000000000002,1.4515033344583808,1.3380568821548188e-05
1120.0,1.45171448998209,1.3450614798496033e-05
1125.0,1.4520185063038613,1.3525190745477408e-05
1130.0,1.452401856059179,1.3603710238849072e-05
1135.0000000000002,1.4528510073918217,1.3685575224824679e-05
1140.0,1.453352431367335,1.3770175898475019e-05
1145.0,1.4538926209998047,1.3856891238180525e-05
1150.0,1.4544580826630924,1.3945088296774158e-05
1155.0000000000002,1.4550353391569917,1.4034122138070462e-05
1160.0000000000002,1.4556109400712383,1.4123336224330094e-05
1165.0,1.4561714577116298,1.4212062188010482e-05
1170.0,1.4567034904044827,1.4299620053960589e-05
1175.0,1.4571936471188442,1.43853176177444e-05
1180.0000000000002,1.4576285569295093,1.4468451144274105e-05
1185.0,1.4579948598503685,1.4548305227801232e-05
1190.0,1.4582792008036405,1.4624152891857917e-05
1195.0,1.45846822237249,1.4695255714616442e-05
1200.0000000000002,1.4585485563169862,1.4760863980313046e-05
1205.0,1.4585465156764665,1.4822262437240435e-05
1210.0,1.458531436567366,1.488298543912739e-05
1215.0,1.4585053853169607,1.4943131998745412e-05
1220.0000000000002,1.4584687130102174,1.500271343577365e-05
1225.0000000000002,1.4584217748612565,1.5061741602044899e-05
1230.0,1.4583649302404829,1.5120228885770579e-05
1235.0,1.4582985296735438,1.5178187527970074e-05
1240.0,1.458222932235119,1.5235630533581167e-05
1245.0000000000002,1.458138488202766,1.5292570755864366e-05
1250.0,1.4580455564505475,1.5349021814920765e-05
1255.0,1.4579444870991822,1.5404997174717948e-05
1260.0,1.4578356345659962,1.5460510835130443e-05
1265.0000000000002,1.4577193575867047,1.551557733618883e-05
1270.0000000000002,1.4575960105471384,1.5570211290888447e-05
1275.0,1.4574659434998818,1.5624427380236847e-05
1280.0,1.45732951087097,1.5678240823438175e-05
1285.0,1.4571870714787134,1.573166738216784e-05
1290.0000000000002,1.457038975512358,1.5784722646652438e-05
1295.0,1.4568855819305877,1.583742298744395e-05
1300.0,1.4567272410905066,1.5889784599364682e-05
1305.0,1.4565643078001538,1.5941824218502926e-05
1310.0000000000002,1.4563971456821416,1.5993559369604826e-05
1315.0000000000002,1.4562260967469578,1.6045006667057656e-05
1320.0,1.4560515248869232,1.609618424078033e-05
1325.0,1.4558737854483101,1.6147110038150117e-05
1330.0000000000002,1.4556932295857334,1.6197802061351465e-05
1335.0000000000002,1.4555102129702924,1.624827885790205e-05
1340.0,1.4553250957998427,1.6298559525044385e-05
1345.0,1.4551382341033035,1.63486632151703e-05
1350.0,1.4549499797433003,1.63986091310788e-05
1355.0000000000002,1.4547606891254632,1.6448417023894955e-05
1360.0,1.4545707232052572,1.649810719752078e-05
1365.0,1.4543804387838675,1.6547700006796888e-05
1370.0,1.4541901885071087,1.65972158528303e-05
1375.0000000000002,1.4540003295759183,1.664667568830783e-05
1380.0000000000002,1.4538112237495155,1.6696101022015088e-05
1385.0,1.4536232286326114,1.6745513409746913e-05
1390.0,1.4534366976705155,1.6794934449711117e-05
1395.0,1.4531710454334872,1.683958332129226e-05
1400.0000000000002,1.45255138922882,1.6863052499397317e-05
1405.0,1.4516346094967947,1.6868549313379758e-05
1410.0,1.4505113538740666,1.686135544859321e-05
1415.0,1.4492724329918767,1.68468261639368e-05
1420.0000000000002,1.4480089476548037,1.6830388854431822e-05
1425.0000000000002,1.4468123349135513,1.681754150389754e-05
1430.0,1.4457743688427447,1.6813853405653453e-05
1435.0,1.4449870770638769,1.6824966076518408e-05
1440.0000000000002,1.4445426092654807,1.685659676395332e-05
1445.0000000000002,1.444385346489219,1.6905545726603933e-05
1450.0,1.4442436011000646,1.6955378355157378e-05
1455.0,1.4441074187985863,1.7005493640889918e-05
1460.0,1.4439745098668382,1.705575409691306e-05
1465.0000000000002,1.4438444714176213,1.7106136852859687e-05
1470.0,1.4437171594318996,1.7156634744270667e-05
1475.0,1.443592407859652,1.720723912168773e-05
1480.0,1.4434700725280942,1.7257942565180482e-05
1485.0000000000002,1.4433499916270103,1.7308736435247525e-05
1490.0000000000002,1.4432320076651979,1.735961223235719e-05
1495.0,1.4431159762607872,1.741056215449835e-05
1500.0,1.4430017310037113,1.7461576891585434e-05
1505.0,1.4428891229905458,1.751264810750225e-05
1510.0000000000002,1.4427779944702888,1.756376678292403e-05
1515.0,1.4426681876310514,1.7614923766462478e-05
1520.0,1.4425595533912492,1.766611033681871e-05
1525.0,1.442451929429036,1.7717316801937212e-05
1530.0000000000002,1.442345166551073,1.7768534182750344e-05
1535.0000000000002,1.4422391067196874,1.7819752807752645e-05
1540.0,1.4421335918425573,1.7870962873332373e-05
1545.0,1.442028463773394,1.792215444377365e-05
1550.0000000000002,1.4419235775034638,1.7973318311024e-05
1555.0000000000002,1.4418187659883823,1.8024443708423355e-05
1560.0,1.4417138797187214,1.807552088358394e-05
1565.0,1.4416087603385994,1.8126539380715994e-05
1570.0,1.4415032494386688,1.8177488611988762e-05
1575.0000000000002,1.4413971973533517,1.8228358439900586e-05
1580.0000000000002,1.4412904455669506,1.8279138018117638e-05
1585.0,1.4411828355082528,1.8329816368350457e-05
1590.0,1.4410742085494361,1.8380382380391175e-05
1595.0000000000002,1.4409644148055494,1.8430825401833096e-05
1600.0000000000002,1.4408532955337954,1.848113406425864e-05
1605.0,1.4407406919302999,1.853129686746829e-05
1610.0,1.4406264539313742,1.8581302774711207e-05
1615.0,1.4405104182054926,1.863113972938664e-05
1620.0000000000002,1.4403924301569098,1.868079613846546e-05
1625.0,1.4402723307187615,1.8730259980713056e-05
1630.0,1.4401499695580458,1.8779519705934254e-05
1635.0,1.440025187462178,1.8828563035545267e-05
1640.0000000000002,1.439897825139797,1.8877377559665074e-05
1645.0000000000002,1.439767723217353,1.89259507372056e-05
1650.0,1.4396347310457016,1.8974270505782e-05
1655.0,1.4394986890786805,1.9022324067667295e-05
1660.0000000000002,1.4393594420825813,1.90700988009615e-05
1665.0000000000002,1.4392168259145455,1.9117581341325624e-05
1670.0,1.4390706895485967,1.9164759115772573e-05
1675.0,1.4389208730404104,1.9211618809113735e-05
1680.0,1.438767220741738,1.92581472861172e-05
1685.0000000000002,1.4386095724803978,1.9304330973606185e-05
1690.0000000000002,1.4384477679613916,1.9350156168248434e-05
1695.0,1.4382816555811064,1.9395609662944498e-05
1700.0,1.4381110747851125,1.9440677499962924e-05
1705.0000000000002,1.4379358648783764,1.948534559187208e-05
1710.0000000000002,1.4377558694306216,1.9529600037556963e-05
1715.0,1.4375709274478288,1.9573426493417284e-05
1720.0,1.4373808866016309,1.9616811122005635e-05
1725.0000000000002,1.4371855811594052,1.9659739008407104e-05
1730.0000000000002,1.4369848540394912,1.9702195744232078e-05
1735.0000000000002,1.4367550930586035,1.974246487185157e-05
1740.0,1.4364698842820813,1.9778608183707852e-05
1745.0,1.4361359785473606,1.9811086982150477e-05
1750.0000000000002,1.4357602645586862,1.984037824775203e-05
1755.0000000000002,1.4353496301821642,1.9866964355437433e-05
1760.0,1.434910977908775,1.9891333996418084e-05
1765.0,1.434451209012139,1.9913980843655493e-05
1770.0000000000002,1.433977238275799,1.993540449042801e-05
1775.0000000000002,1.4334959950919723,1.9956110430411773e-05
1780.0,1.4330144064589594,1.997660873240366e-05
1785.0,1.4325394282833284,1.9997416324431826e-05
1790.0,1.4320780098599346,2.0019054370995464e-05
1795.0000000000002,1.4316371243714243,2.004205058246699e-05
1800.0000000000002,1.431223745801275,2.0066937587220455e-05
1805.0,1.4308448653030141,2.0094254281749937e-05
1810.0,1.4305074760925423,2.0124544875230055e-05
1815.0000000000002,1.4302185711901136,2.015835893129263e-05
1820.0000000000002,1.4299851495995721,2.0196252090375902e-05
1825.0,1.4298142131715734,2.023878613971758e-05
1830.0,1.429712745258311,2.028652774386667e-05
1835.0000000000002,1.4296862808616464,2.0339939928057776e-05
1840.0000000000002,1.4296862808585549,2.039536210769826e-05
1845.0000000000002,1.4296862808554547,2.0450784287338746e-05
1850.0,1.429686280852346,2.050620646697923e-05
1855.0,1.4296862808492292,2.0561628646619714e-05
1860.0000000000002,1.429686280846104,2.06170508262602e-05
1865.0000000000002,1.4296862808429702,2.0672473005900684e-05
1870.0,1.429686280839828,2.0727895185541166e-05
1875.0,1.4296862808366775,2.078331736518165e-05
1880.0000000000002,1.4296862808335185,2.0838739544822136e-05
1885.0000000000002,1.4296862808303512,2.0894161724462622e-05
1890.0000000000002,1.4296862808271753,2.0949583904103104e-05
1895.0,1.429686280823991,2.100500608374359e-05
1900.0,1.4296862808207984,2.106042826338407e-05
1905.0000000000002,1.4296862808175974,2.111585044302456e-05
1910.0,1.429686280814388,2.117127262266504e-05
1915.0000000000002,1.42968628081117,2.122669480230553e-05
1920.0000000000002,1.4296862808079438,2.1282116981946012e-05
1925.0000000000002,1.429686280804709,2.1337539161586497e-05
1930.0000000000002,1.429686280801466,2.139296134122698e-05
1935.0,1.4296862807982145,2.1448383520867464e-05
1940.0,1.4296862807949546,2.150380570050795e-05
1945.0,1.4296862807916861,2.155922788014843e-05
1950.0,1.4296862807884096,2.1614650059788916e-05
1955.0,1.4296862807851243,2.16700722394294e-05
1960.0000000000002,1.4296862807818307,2.1725494419069887e-05
1965.0000000000002,1.4296862807785287,2.1780916598710372e-05
1970.0000000000002,1.4296862807752184,2.1836338778350854e-05
1975.0000000000002,1.4296862807718995,2.189176095799134e-05
1980.0,1.4296862807685724,2.1947183137631825e-05
1985.0,1.4296862807652366,2.2002605317272306e-05
1990.0,1.4296862807618926,2.205802749691279e-05
1995.0,1.4296862807585402,2.2113449676553274e-05
2000.0000000000002,1.4296862807551793,2.2168871856193766e-05
2005.0000000000002,1.42968628075181,2.222429403583425e-05
2010.0000000000002,1.4296862807484323,2.2279716215474736e-05
2015.0000000000002,1.4296862807450461,2.2335138395115218e-05
2020.0000000000002,1.4296862807416517,2.2390560574755703e-05
2025.0,1.4296862807382487,2.2445982754396185e-05
2030.0,1.4296862807348374,2.250140493403667e-05
2035.0,1.4296862807314175,2.2556827113677156e-05
2040.0,1.4296862807279893,2.2612249293317637e-05
2045.0000000000002,1.4296862807245527,2.2667671472958126e-05
2050.0000000000005,1.4296862807211077,2.272309365259861e-05
2055.0000000000005,1.4296862807176542,2.2778515832239093e-05
2060.0,1.4296862807141926,2.283393801187958e-05
2065.0,1.4296862807107222,2.288936019152006e-05
2070.0,1.4296862807072437,2.2944782371160546e-05
2075.0,1.4296862807037565,2.300020455080103e-05
2080.0,1.429686280700261,2.3055626730441513e-05
2085.0,1.4296862806967572,2.3111048910081998e-05
2090.0000000000005,1.4296862806932449,2.3166471089722487e-05
2095.0000000000005,1.4296862806897241,2.322189326936297e-05
2100.0,1.429630991345393,2.3272496823099954e-05
2105.0,1.4294097365693017,2.3308581566685385e-05
2110.0,1.4290349901040895,2.333114637252319e-05
2115.0,1.4285234233030824,2.3341573983159524e-05
2120.0,1.4278916746725376,2.3341260895034504e-05
2125.0,1.427156376872179,2.3331617683258678e-05
2130.0,1.4263341771043954,2.331406899824791e-05
2135.0000000000005,1.4254417420365928,2.3290052442676784e-05
2140.0000000000005,1.4244957739732422,2.326101867628902e-05
2145.0,1.4235130249257137,2.3228431582563685e-05
2150.0,1.4225102995805103,2.31937677066731e-05
2155.0,1.4215044470159566,2.315851495400112e-05
2160.0,1.4205123992071151,2.312417570370656e-05
2165.0,1.4195511354820216,2.309226365164778e-05
2170.0,1.4186376889789012,2.3064304664320737e-05
2175.0,1.4177891548405477,2.3041838104201486e-05
2180.0000000000005,1.4170226730870803,2.3026416229347998e-05
2185.0000000000005,1.4163554129225173,2.301960404784359e-05
2190.0,1.4158045674418092,2.3022980438498042e-05
2195.0,1.41538732278236,2.3038137330787078e-05
2200.0,1.4151208557125332,2.30666817643438e-05
