wavelength,n,k
630.0,1.4909406337287041,2.901661085685048e-06
635.0000000000001,1.4908873936653544,2.9106572452757107e-06
640.0,1.4913426261127782,2.9179418771829513e-06
645.0000000000001,1.4922023162777993,2.9241329257992916e-06
650.0,1.4933599058132796,2.9298722809594032e-06
655.0000000000001,1.4947096369430302,2.9358182309690436e-06
660.0,1.496146813425989,2.942645511943314e-06
665.0000000000001,1.497567882770035,2.951045725769418e-06
670.0,1.4988703466049242,2.9617281443233226e-06
675.0,1.4999525068848667,2.975420918920387e-06
680.0,1.500713054162568,2.992872715659846e-06
685.0,1.5010501556825697,3.014838364197938e-06
690.0000000000001,1.5011281303427428,3.040527421345324e-06
695.0,1.5012413595483118,3.068033896950472e-06
700.0000000000001,1.5013677635880913,3.096263435043014e-06
705.0,1.5014841083468886,3.1240900951229664e-06
710.0000000000001,1.50156714803864,3.1503530409956854e-06
715.0,1.501593147028168,3.1738335909484466e-06
720.0000000000001,1.501512749940087,3.191996209756385e-06
725.0,1.5013336662557906,3.2051237097864573e-06
730.0,1.501097057582626,3.215212568167733e-06
735.0,1.5008440605516538,3.224311026798074e-06
740.0,1.5006157693525255,3.2345150470130762e-06
745.0000000000001,1.5007231054671266,3.247165363253655e-06
750.0,1.5014337475162265,3.263740120883909e-06
755.0000000000001,1.5025932124207688,3.2823660200052373e-06
760.0,1.5040380003775895,3.3006640741541858e-06
765.0000000000001,1.5056558597545324,3.3188902994260234e-06
770.0,1.5073350792957654,3.3373074324913084e-06
775.0000000000001,1.5089645673156704,3.3561849594146695e-06
780.0,1.5104338199597183,3.375799170418242e-06
785.0,1.5116327850131388,3.3964332419197994e-06
790.0000000000001,1.512451626546509,3.4183773470774957e-06
795.0,1.5127804158715605,3.4419287219806646e-06
800.0000000000001,1.512831946297835,3.4663485323217904e-06
805.0,1.5128811168941323,3.490675732789e-06
810.0000000000001,1.5129264618014617,3.514827994600033e-06
815.0,1.512970293125648,3.5389281662268964e-06
820.0000000000001,1.5130208837227743,3.563431267593635e-06
825.0,1.5130763164072005,3.588237861238688e-06
830.0000000000001,1.513134084434725,3.61321291644518e-06
835.0,1.513191680442073,3.638217883174874e-06
840.0,1.513246596418111,3.663110680075494e-06
845.0000000000001,1.5132963237462298,3.687745699463647e-06
850.0,1.5133396339550753,3.7119694355046304e-06
855.0000000000001,1.5140627716105004,3.733251113487953e-06
860.0,1.515917382995829,3.7498091379211823e-06
865.0000000000001,1.5187124131840115,3.7618213898334687e-06
870.0,1.522182441555616,3.765292997429942e-06
875.0000000000001,1.5261129056675689,3.759219958937233e-06
880.0,1.5303216118537588,3.744431452468826e-06
885.0000000000001,1.5346288652983682,3.721788051343605e-06
890.0,1.5388584013920146,3.692176959042673e-06
895.0,1.5428379507933783,3.6565075277676947e-06
900.0000000000001,1.5464202637078444,3.615629793387602e-06
905.0,1.54945853291707,3.5222302755833543e-06
910.0000000000001,1.5513904722714216,3.335965819703374e-06
915.0,1.555364545184501,3.2395149780000245e-06
920.0000000000001,1.5612416756951342,3.2352118931702043e-06
925.0,1.5670466750135557,3.231608206557096e-06
930.0000000000001,1.572550745516297,3.229447055692096e-06
935.0,1.577528492405368,3.229485210102646e-06
940.0000000000001,1.581757006080264,3.2324936767218426e-06
945.0000000000001,1.5850796549781299,3.238999007490335e-06
950.0,1.5879538193159632,3.247066866507684e-06
955.0,1.5905511652548958,3.255862892203271e-06
960.0000000000001,1.5929166669574366,3.2650461099080163e-06
965.0000000000001,1.5950947918924272,3.2742687394250343e-06
970.0,1.597129650106473,3.2831793779104264e-06
975.0,1.599070484345218,3.2916959023282946e-06
980.0000000000001,1.6009673501919672,3.299787551178855e-06
985.0000000000001,1.6028677400071645,3.307304765792186e-06
990.0,1.604818895589508,3.3140953227780395e-06
995.0,1.6068916480035693,3.319902825950702e-06
1000.0000000000001,1.609202486283683,3.324268973605051e-06
1005.0000000000001,1.6116813592968329,3.3275281056508344e-06
1010.0000000000001,1.6142357813865265,3.330120223988575e-06
1015.0,1.616773973829217,3.3324932082014865e-06
1020.0,1.6192048775303514,3.3351027098461605e-06
1025.0000000000002,1.6214381036728434,3.338412141412518e-06
1030.0,1.6233838265611977,3.3428927640984094e-06
1035.0,1.624947729497766,3.348778824791339e-06
1040.0,1.6260326188571812,3.3561571280274744e-06
1045.0000000000002,1.6265495628565811,3.3655361611252973e-06
1050.0,1.6265242912978117,3.3769193128941343e-06
1055.0,1.626431077178769,3.3882635576579875e-06
1060.0,1.6263339620570751,3.399364809363993e-06
1065.0,1.626234544006441,3.410302318780657e-06
1070.0000000000002,1.6261344202919186,3.4211567655921588e-06
1075.0,1.6260351873361496,3.432010251521683e-06
1080.0,1.625938440719482,3.442946298066501e-06
1085.0,1.6258457752141369,3.454049848974033e-06
1090.0000000000002,1.6257582600242402,3.4653797698643155e-06
1095.0,1.625674864662554,3.476885381614152e-06
1100.0,1.6255940980605734,3.4884907061653003e-06
1105.0,1.625514471402501,3.500118510016533e-06
1110.0000000000002,1.6254344965198864,3.5116902190932985e-06
1115.0000000000002,1.6253526858848684,3.5231259195795098e-06
1120.0,1.6252675526331317,3.5343443629513103e-06
1125.0,1.6251776106167013,3.5452629753268194e-06
1130.0,1.6250971451824232,3.555720971081267e-06
1135.0000000000002,1.626132223853134,3.560206590834066e-06
1140.0,1.6284071152293742,3.557933651607155e-06
1145.0,1.6311257050107555,3.5516349503736643e-06
1150.0,1.6334998966143153,3.5442553933845356e-06
1155.0000000000002,1.634775175114496,3.540282007423371e-06
1160.0000000000002,1.6346654122414086,3.5419324110253037e-06
1165.0,1.634417784232289,3.54371095466768e-06
1170.0,1.6341746197705078,3.54562477771876e-06
1175.0,1.6339480407691638,3.5483418149634587e-06
1180.0000000000002,1.63375015488782,3.5525393292946617e-06
1185.0,1.6335930592273575,3.5589044005208967e-06
1190.0,1.6334888460665549,3.5681347053426305e-06
1195.0,1.633449610643352,3.580939596183985e-06
1200.0000000000002,1.6334529357478553,3.596108741501765e-06
